emoji_en,label,backtranslated_tweet
see taehyung like that makes armys feel so hot even cold inside :smiling_face_with_open_hands::smiling_face_with_heart-eyes::face_with_hand_over_mouth:,Positif,seeing taehyung like that makes army feel so hot and even cold inside :smiling_face_with_open_hands::smiling_face_with_heart-eyes::face_with_hand_over_mouth:
bengi2 ngene overthinking peda maneh peda maneh,Negatif,I&#39;m crazy about overthinking peda maneh peda maneh
"don't force anything. whatever will be, will be.",Netral,"don&#39;t force anything. whatever happens, happens."
overthinking will **** us,Negatif,Overthinking will destroy us
njember for a while ~,Netral,njember for a moment ~
hi everyone :waving_hand: somehow i really want to go to bts concerts :beaming_face_with_smiling_eyes:i want to meet them just once. hopeful those who want to be there can be achieved. yeah? :purple_heart:,Positif,hi everyone :waving_hand: for some reason i really want to watch a bts concert :beaming_face_with_smiling_eyes: i want to meet them just once. hopefully those who want to go there can do it. yeah? :purple_heart:
yaallah really my friends think i already have a girlfriend njir loud even though just crush doesn't have itiction,Negatif,"Oh my God, my friends really thought I already had a tough boyfriend, even though it was just a crush, no one was looking after me."
who is always there will be defeated by the one who is always kepo :),Netral,whoever is always there will be defeated by the one who is always nosy :)
staycation promo for: anglers who can't swim,Netral,staycation promo for: anglers who can&#39;t swim
"""someday our night will probably all pass too right. even when the endless dark comes i will never be scared again. let's hold our hands tightly together and i will walk the ends of the dark together with you."" written by jo yuri, yes, yes my bias right there",Positif,"&quot;Someday our night might just pass by. Even when the endless darkness comes, I will never be afraid again. Let&#39;s hold hands tightly and I will walk on the edge of the darkness with you.&quot; Written by Jo Yuri, Yes, yes, my bias is there"
"i don't think anyone in euphoria's inherently bad, same with in real life. i mean nate's devil incarnate but we saw the why's. if by this season final some people are still shaming rue for her long-**** recovery process, you truly don't get the point.",Negatif,"I don&#39;t think anyone who&#39;s euphoric is evil, just like in real life. I mean Nate is the devil incarnate, but we&#39;ve seen why. If at the end of this season there&#39;s still people shaming Rue for her long recovery, you&#39;re missing the point."
"ma'am, who is said to be open minded .... make the podcast is not prohibited for women ,, just please ... that's all complicated",Negatif,"Sis, what you say is open minded...making a podcast is not prohibited for women, just go ahead...it&#39;s all complicated"
"no, because there is already a new crush :smiling_face_with_hearts:",Positif,"no, because I already have a new crush :smiling_face_with_hearts:"
"barakallah fii umrik besie leoku ... healthy, happy always ... patient and strengthened in everything ... i hope the effort and patience will bear sweet results later ...",Positif,"barakallah fii umrik besie leoku... always healthy, always happy... patient and strong in all things... may your efforts and patience bear sweet fruit later..."
lost for healing,Netral,lost for healing
are those in fruits category or vegetable category. surely a big help for my healthy lately :thumbs_up::thumbs_up::thumbs_up:,Positif,whether it is a fruit or vegetable category. it definitely helps my health a lot lately :thumbs_up::thumbs_up::thumbs_up:
really tired ... like overthinking like crying unclear like traumatized by words,Negatif,"I&#39;m really tired...I like to think about a lot of things, I like to cry incoherently, like I&#39;m traumatized by the words"
"early in the morning there is good news, also saying is okay ... btw buying a korean student -style school uniform? is there a e-commerce or not? the spill link is ...",Netral,"Good news this morning, apparently it&#39;s also good... btw, can I buy Korean style school uniforms? Is there any e-commerce? spill the link..."
"never have friends, his nature is shut up, rarely says if not invited, somehow socially awkward. but if there is something that makes you surprised ""huh? sherina?"" :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:",Netral,"never had friends, quiet nature, rarely talks unless invited, somehow awkward in socializing. but if there is something that makes you wonder &quot;huh? Sherina?&quot; :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:"
pov even better it's crazy,Netral,"pov is even better, crazy"
"do you want to overthinking, how do you do it? :person_cartwheeling:",Negatif,"if you want to overthink, how do you do it? :person_cartwheeling:"
"nope, i'm a system integrator still related to my bachelor of computer science degree. but, even you're working on something that is not related to your degree, it's still ok. as long as you're committed and happy with it.",Positif,"No, I am a system integrator which is still related to my computer science degree. However, even if you work on something unrelated to your degree, that&#39;s fine. As long as you are committed and happy with the work."
wait a minute ... my name is now so advative overthinking novasiliana :face_with_rolling_eyes:,Negatif,wait a minute... my name is now very advative overthinking novasiliana :face_with_rolling_eyes:
"1/ who loves squid game? we made a game for you.how to take part? simply, mint.if you are lucky enough to receive a ""squid game ticket"" ghccs (in which there will be only **** the entire collection). final price is $ 10,000, which would be split amongst you **** 1,000 each. /t.co/pdtnfay0je",Netral,"1/ who likes squid game? we made a game for you. how to participate? its easy. if you are lucky enough to receive ghccs &quot;squid game ticket&quot; (which contains only **** the entire collection). the final prize is $10,000, which will be divided between you **** 1,000 each. /t.co/pdtnfay0je"
"really tired, all deadline work. it's delicious healing where is it 3 days hmm",Negatif,"really tired, all the work has deadlines. where is the best healing for 3 days hmm"
the fact that i can look into gun's eyes and instantly know which one is black and which on is white is .. :woman_getting_massage_light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone:,Positif,the fact that i can look into the eye of a gun and instantly know which is black and which is white is.. :woman_getting_massage_light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone:
