Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,txten,backtranslated_tweet,texten,ratio_baku_campuran
3360,"Orang kalo ""healing"" Itu ke Jogja, Bali. Lahh gw ke Surabaya. Terkadang healing itu bukan tentang tempat. Tapi tentang introspeksi diri.","People if ""healing"" are to Jogja, Bali. I go to Surabaya. Sometimes healing is not about place. But about self -introspection.","Orang Kalo ""Penyembuhan"" Itu Ke Jogja, Bali. Lahh GW Ke Surabaya. Terkadar Penyembuhan Itu Bukan Tentang Tempat. Tapi Tentang IntrospeKsi Diri.",Positif,"orang kalo ""healing"" itu ke jogja, bali. lahh gw ke surabaya. terkadang healing itu bukan tentang tempat. tapi tentang introspeksi diri.","People who ""heal"" go to Jogja, Bali. I'm going to Surabaya. Sometimes healing is not about place. but about self-introspection.","Orang yang “sembuh” pergi ke Jogja, Bali. Aku akan ke Surabaya. Terkadang penyembuhan bukan soal tempat. tapi tentang introspeksi diri.",,0.8
473,"As I walk through the valley of the shadow of deathI take a look at my life and realize there's not much left'Cause I've been blastin' and laughin' so long, thatEven my mama thinks that my mind is goneRIP Coolio https://t.co/k684sdNs7E",As I walk through the valley of the shadow of death of death at my life and realize there's not much left. /t.co/K684SDNS7E,"Ketika saya berjalan melalui lembah bayangan Deathi, lihatlah hidup saya dan menyadari tidak banyak yang tersisa karena saya telah meledakkan dan tertawa begitu lama, bahwa bahkan ibu saya berpikir bahwa pikiran saya adalah gonerip coolio https:/ /t.co/K684SDNS7E",Netral,"as i walk through the valley of the shadow of deathi take a look at my life and realize there's not much left'cause i've been blastin' and laughin' so long, thateven my mama thinks that my mind is gonerip coolio","as i walk through the valley of the shadow of deathi take a look at my life and realize there's not much left'cause i've been blastin' and laughin' so long, that even my mama thought that my mind was gonerip coolio","Saat aku berjalan melalui lembah bayang-bayang kematian, aku melihat hidupku dan menyadari bahwa tak banyak lagi yang tersisa karena aku sudah tertawa dan meledak-ledak begitu lama, bahkan ibuku mengira pikiranku sudah gila keren",,0.9393939393939394
391,"Anak perempuan terakhir dan harapan terakhir,klo yg ini gagal ga kebayang masa tua orng tua gw nanti gimana;(#SabarItuEmas #OverThinking","The last daughter and last hope, if this one fails to imagine the old age of my old person, what do I do, ( #Sabarituemas #OVERTHinking","Anak perempuan terakhir dan harapan terakhir, klo yg ini gagal ga kebiang masa tua orng tua gw nanti gimana; ( #sabarituemas #overthinking",Negatif,"anak perempuan terakhir dan harapan terakhir,klo yg ini gagal ga kebayang masa tua orng tua gw nanti gimana;(","the last daughter and the last hope, if this one fails I can't imagine what my parents' old age will be like;(","putri terakhir dan harapan terakhir, jika yang ini gagal aku tidak bisa membayangkan seperti apa masa tua orang tuaku nanti;(",,1.0
1621,healing is not finding a better feeling.,Healing is not finding a better feeling.,Penyembuhan tidak menemukan perasaan yang lebih baik.,Netral,healing is not finding a better feeling.,healing is not finding a better feeling.,penyembuhan bukanlah menemukan perasaan yang lebih baik.,,1.0
2536,Kentut yg literally bunyinya besar pas misa arwah di kuburan (posisinya lagi dikerumunan) sampe diliatin sekitar wkwkwwk https://t.co/fTeUlHkipF,Literally literally farting big at the soul mass in the grave (the position is again surrounded) until it is seen around wkwkwwk https://t.co/fteulhkipf,Kentut YG Secara harfiah bunyinya Besar pas Misa arwah di Kuburan (Posisinya Lagi Dekerumunan) Sampe diliatin Sekitar wkwkwwk https://t.co/fteulhkipf,Netral,kentut yg literally bunyinya besar pas misa arwah di kuburan (posisinya lagi dikerumunan) sampe diliatin sekitar wkwkwwk,a fart that literally sounded so big at the funeral mass at the grave (he was in a crowd) that you could see it all around hahaha,kentut yang benar-benar terdengar sangat besar pada misa pemakaman di kuburan (dia berada di tengah keramaian) sehingga kamu bisa melihatnya di mana-mana hahaha,,0.8695652173913043
3577,"Percaya diri, dibilang sombong. Kompeten, dianggap arogan. Punya privasi, dinilai tidak punya jiwa sosial. Terlalu ramah, dibilang kepo.  Mengkritik orang lain, nanti malah dianggap nyinyir. Segala tindakan kita memang tidak akan pernah benar dalam penilaian orang lain.","Confident, arguably arrogant. Competent, considered arrogant. Having privacy, considered to have no social spirit. Too friendly, say kepo. Criticizing others, later it will be considered nosy. All our actions will never be true in the assessment of others.","Percaya di diri, Dibilan Sombong. Kompeten, Arogan DIANGGAP. Panya Privasi, Dinilai Tidak Panya Jiwa Sosial. Terlalu Ramah, Dibilang Kepo. Mengkritik Orang Lain, Nanti Malah dianggap Nyinyir. Segala Tindakan Kita Memang Tidak Akan Pernah Benar Dalam Penilaan Orang Lain.",Negatif,"percaya diri, dibilang sombong. kompeten, dianggap arogan. punya privasi, dinilai tidak punya jiwa sosial. terlalu ramah, dibilang kepo. mengkritik orang lain, nanti malah dianggap nyinyir. segala tindakan kita memang tidak akan pernah benar dalam penilaian orang lain.","self-confident, said to be arrogant. competent, considered arrogant. have privacy, are considered to have no social life. too friendly, said to be stupid. criticizing other people will end up being considered sarcastic. All our actions will never be correct in the judgment of other people.","percaya diri, dikatakan sombong. kompeten, dianggap sombong. mempunyai privasi, dianggap tidak mempunyai kehidupan sosial. terlalu ramah, dibilang bodoh. mengkritik orang lain pada akhirnya akan dianggap sarkastik. Segala tindakan kita tidak akan pernah benar di mata penilaian orang lain.",,0.9736842105263158
3782,Sampe butuh healing bgt mba? *pukpukpuk* 🤣🤣,"Until you need a healing, mba? * pukpukpuk* 🤣🤣",Sampe Butuh menyembuhkan Bgt MBA? * pUkpukpuk* 🤣🤣,Positif,sampe butuh healing bgt mba? *pukpukpuk* :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,"do you really need healing, sis? *pukpukpuk* :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:",apakah kamu memang butuh kesembuhan ya kak? *pukpukpuk* :berguling_di_lantai_tertawa::berguling_di_lantai_tertawa:,,0.7777777777777778
2339,just found my crush https://t.co/bwsn1GSslr,just found my crush https://t.co/bwsn1gsslr,Baru saja menemukan naksir saya https://t.co/bwsn1gsslr,Positif,just found my crush,just found my crush,baru saja menemukan gebetanku,,0.75
3710,"Recap 2021 : HEALING ,with @meidau09 https://t.co/onRqDlqzhG","Recap 2021: Healing, with @meidau09 https://t.co/onrqdlqzhg","Rekap 2021: penyembuhan, dengan @meidau09 https://t.co/onrqdlqzhg",Netral,"recap 2021 : healing ,with","recap 2021 : healing ,with","rekap 2021 : penyembuhan ,dengan",,0.6
962,Demi healing-healing jadinya pening-pening https://t.co/lBMj950mq7,"For the sake of healing-healing, it will be dizzy https://t.co/lbmj950mq7",Demi Healing-Healing Jadinya Pening-Pening https://t.co/lbmj950mq7,Negatif,demi healing-healing jadinya pening-pening,"for the sake of healing, I feel dizzy",demi kesembuhan saya merasa pusing,,1.0
3542,Pengen jadi orang yang gak gampang overthinking. Biar sehat aja nih mental ama kesehatan. Semakin kesini semakin banyak yang ditakutin.,Want to be a person who is not easy to overthinking. Let's just be healthy and mental health. The more here the more feared.,Pengen Jadi Orang Yang Gak Gampang terlalu banyak berpikir. Biar Sehat Aja Nih Mental Ama Kesehatan. Semakin Kesini Semakin Banyak Yang Ditakutin.,Negatif,pengen jadi orang yang gak gampang overthinking. biar sehat aja nih mental ama kesehatan. semakin kesini semakin banyak yang ditakutin.,"I want to be a person who doesn't overthink easily. just to be healthy mentally and healthy. The more you come here, the more you are afraid.","Aku ingin menjadi orang yang tidak mudah berpikir berlebihan. sekedar untuk sehat mental dan sehat. Semakin sering Anda datang ke sini, semakin Anda takut.",,0.9583333333333334
4934,"YA ALLAH KADANG OVERTHINKING MALEM MALEM MEMBAWA BERKAH, GA KELEWATAN LIVE HOBI DAN JUNGKOOK MISALNYA 😭👍👍👍👍 https://t.co/r5S8E4fRwB","O Allah sometimes overthinking late night brings blessings, not miss live hobbies and jungkook for example 😭👍👍👍cription https://t.co/r5s8e4frwb","Ya Allah KADANG OVERHINKING MALEM MALEM MEMBAWA BERKAH, GA Kelewatan Live Hobi Dan Jungkook Misalnya 😭👍👍👍👍 https://t.co/r5s8e4frwbbb",Positif,"ya allah kadang overthinking malem malem membawa berkah, ga kelewatan live hobi dan jungkook misalnya :loudly_crying_face::thumbs_up::thumbs_up::thumbs_up::thumbs_up:","Oh God, sometimes overthinking at night brings blessings, don't miss out on Jungkook's and hobbies live, for example:loudly_crying_face::thumbs_up::thumbs_up::thumbs_up::thumbs_up:","Ya allah kadang overthinking di malam hari membawa berkah, jangan lewatkan live jungkook dan hobinya, contoh:loudly_crying_face::thumbs_up::thumbs_up::thumbs_up::thumbs_up:",,0.8125
1808,How do you spend your new year's eve? Cruising with @matcharollcakes around SCBD to bath on glamorous metropolitan lights. 🌃🏍️🌃🎆,How do you spend your new year's Eve? Cruising with @matcharollcakes Around SCBD to Bath On Glamorous Metropolitan Lights. 🌃🏍️🌃🎆,Bagaimana Anda menghabiskan Malam Tahun Baru Anda? Melaju dengan @MatcharollCakes di sekitar SCBD untuk mandi di lampu metropolitan yang glamor. 🌃🏍️🌃🎆,Positif,how do you spend your new year's eve? cruising with around scbd to bath on glamorous metropolitan lights. :night_with_stars::motorcycle::night_with_stars::fireworks:,how do you spend your new year's eve? cruising with around scbd to bathe on glamorous metropolitan lights. :night_with_stars::motorcycle::night_with_stars::fireworks:,bagaimana kamu menghabiskan malam tahun barumu? berlayar keliling scbd untuk menikmati lampu metropolitan yang glamor. :malam_dengan_bintang::sepeda motor::malam_dengan_bintang::kembang api:,,0.8333333333333334
3660,"Productive weekends with bestie, thanks starlight @winasays for the complimentary https://t.co/pFa3gV4HGm","Productive weekends with bestie, thanks starlight @winasays for the complimentary https://t.co/pfa3gv4hgm","Akhir pekan yang produktif dengan bestie, terima kasih starlight @winasays untuk https://t.co/pfa3gv4hgm gratis",Positif,"productive weekends with bestie, thanks starlight for the complimentary","productive weekends with bestie, thanks starlight for the complimentary","akhir pekan yang produktif bersama sahabat, terima kasih cahaya bintang atas gratisnya",,1.0
939,Dear pengendara yg ngerokok either car or motorcycle. Can you just for a couple minutes or even hour to not light up ur cigarette? The ashes are dangerous for other!,Dear rider who smokes either car or motorcycle. Can you just for a couple minutes or even hours to not light up ur cigarette? The Ashes are Dangerous for Other!,Pengendara YG Ngerokok yang terhormat baik mobil atau sepeda motor. Bisakah Anda hanya beberapa menit atau bahkan jam untuk tidak menyalakan rokok Anda? Abu berbahaya bagi orang lain!,Negatif,dear pengendara yg ngerokok either car or motorcycle. can you just for a couple minutes or even hour to not light up ur cigarette? the ashes are dangerous for other!,Dear drivers who smoke either car or motorbike. can you just for a couple minutes or even hours not light up ur cigarette? the ashes are dangerous for others!,Para pengemudi yang terhormat yang merokok baik mobil maupun sepeda motor. bisakah kamu tidak menyalakan rokokmu selama beberapa menit atau bahkan berjam-jam? abunya berbahaya bagi orang lain!,,0.9629629629629629
4391,"Tetaplah haha hihi Walaupun beban hidup Berat sekali. ,😂😝😛  #santuy @ Meow Cat Cafe https://t.co/LIrxdXsYvK","Stay haha ​​hihi Although the burden of life So heavy. , 😂😝😛  #santuy @ meow cat cafe https://t.co/lirxdxSyvk","Tetaplah Haha Hihi Walaupun Beban Hidup Berat Sekali. , 😂😝😛  #santuy @ meow cat kafe https://t.co/lirxdxsyvk",Positif,"tetaplah haha hihi walaupun beban hidup berat sekali. ,:face_with_tears_of_joy::squinting_face_with_tongue::face_with_tongue: @ meow cat cafe","keep going haha ​​hihi even though the burden of life is very heavy. ,:face_with_tears_of_joy::squinting_face_with_tongue::face_with_tongue: @ meow cat cafe","teruskan haha ​​hihi walaupun beban hidup sangat berat. ,:face_with_tears_of_joy::squinting_face_with_tongue::face_with_tongue: @ kafe kucing meong",,0.6923076923076923
1181,Even when we can't see it... Even when we can't feel it... Even when we don't understand it... God is with us!,Even when we can't see it ... Even when we can't feel it ... Even when we don't understand it ... God is with us!,Bahkan saat kita tidak bisa melihatnya ... Bahkan saat kita tidak bisa merasakannya ... Bahkan saat kita tidak memahaminya ... Tuhan bersama kita!,Positif,even when we can't see it... even when we can't feel it... even when we don't understand it... **** is with us!,even when we can't see it... even when we can't feel it... even when we don't understand it... **** is with us!,bahkan ketika kita tidak dapat melihatnya... bahkan ketika kita tidak dapat merasakannya... bahkan ketika kita tidak memahaminya... Tuhan ada bersama kita!,,1.0
3735,"reviewnya resident evil jelek semua, tapi sangat kepo 👉👈","The review is resident evil is all ugly, but very kepo 👉👈","Reviewnya Resident Evil Jelek Semua, Tapi Sangan Kepo 👉👈",Negatif,"reviewnya resident evil jelek semua, tapi sangat kepo :backhand_index_pointing_right::backhand_index_pointing_left:","Resident Evil reviews are all bad, but very interesting :backhand_index_pointing_right::backhand_index_pointing_left:","Ulasan Resident Evil semuanya buruk, tapi sangat menarik :backhand_index_pointing_right::backhand_index_pointing_left:",,0.8888888888888888
4719,"walah, dadi bahan overthinking. jebul sing ngongkon belio sopo ya? https://t.co/AzhSlKLF2p","Walah, dadi material overthinking. Jebul Sing Ngongkon Belio Sopo huh? https://t.co/azhslklf2p","Walah, Dadi Bahan terlalu banyak berpikir. Jebul Sing Ngongkon Belio Sopo Ya? https://t.co/azhslklf2p",Negatif,"walah, dadi bahan overthinking. jebul sing ngongkon belio sopo ya?","Wow, that's overthinking material. jebul sing ngongkon buy sopo huh?","Wah, itu materi yang berlebihan. jebul sing ngongkon beli sopo ya?",,0.7272727272727273
