Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,txtin,backtranslated_tweet
4848,Which is really fun and I really feel really happy and excited because of all K-Pop It's what always cheers me up but I don't know with myself what else I've been up to lately but I have to be happy because it's Halloween which I like and I like and what I'm waiting for 🎃🎃🎃,Which is really fun and I really feel true happy and excited because of all k-pop it's what always cheers me up but i don't know with myself what else I've been up to lately but I have to be happy Because it's Halloween which I like and i like and what I'm waiting for 🎃🎃🎃,Yang benar-benar menyenangkan dan saya benar-benar merasa sangat bahagia dan bersemangat karena semua K-pop itu yang selalu menghibur saya tetapi saya tidak tahu dengan diri saya sendiri apa lagi yang saya lakukan akhir-akhir ini tetapi saya harus bahagia karena ini Halloween yang saya suka dan saya suka dan apa yang saya tunggu 🎃🎃🎃,Positif,which is really fun and i really feel really happy and excited because of all k-pop it's what always cheers me up but i don't know with myself what else i've been up to lately but i have to be happy because it's halloween which i like and i like and what i'm waiting for :jack-o-lantern::jack-o-lantern::jack-o-lantern:,yang sungguh menyenangkan dan aku benar-benar merasa sangat senang dan bersemangat karena semua k-pop itu yang selalu membuatku bersemangat tapi aku tidak tahu dengan diriku sendiri apa lagi yang aku lakukan akhir-akhir ini tapi aku harus bahagia karena ini halloween yang aku suka dan aku suka dan yang aku tunggu :jack-o-lantern::jack-o-lantern::jack-o-lantern:,which is really fun and I really feel very happy and excited because of all that k-pop which always makes me excited but I don't know myself what else I've been doing lately but I have to be happy because it's Halloween which I love and I like it and what I'm waiting for :jack-o-lantern::jack-o-lantern::jack-o-lantern:
2885,Mari kita jalan-jalan dulu bestie🚗 tapi gak boleh ada yang ikut ya😗 ngueeenngggg  #StaySelcaDay #StayBeautiful #LeeKnow #리노 #StrayKids #스트레이키즈 @Stray_Kids https://t.co/wfyvLnCPV6,"Let's take a walk first, but no one can join  #Stayselcaday #staybeauutiful #leeknow #리노 #straykids #스트레이 키즈 @stray_kids https://t.co/wbyvlncpv6",Mari Kita Jalan-Jalan Dulu Bestie🚗 Tapi Gak Boleh Ada Yang Ikut Ya😗 Ngueeennggg  #Stayselcaday #staybeautiful #leeknow #리노 #straykids #스트레이 키즈 @stray_kids https://t.co/wfyvlncpv6,Netral,mari kita jalan-jalan dulu bestie:automobile: tapi gak boleh ada yang ikut ya:kissing_face: ngueeenngggg #리노 #스트레이키즈,mari kita jalan-jalan dulu bestie:automobile: tapi gak boleh ada yang ikut ya:kissing_face: ngueeenngggg #리노 #스트레이키즈,let's go for a walk first bestie:automobile: but no one can come along ok:kissing_face: ngueeenngggg #리노 #스트레이키즈
3751,Sabtu malam. Tak nonton rose karo jack pacaran ae 😌  #Healing  #selfreward  #MalamMinggu  #Titanic https://t.co/hfvJwJeUqR,Saturday night. Not watching Rose Karo Jack Dating Ae 😌  #Healing #Selfreward #Saturday night #Titanic https://t.co/hfvjwjeuqr,SABTU MALAM. Tak Nonton Rose Karo Jack Pacaran Ae 😌  #Penyembuhan #selfreward #Malaminggu #Titanic https://t.co/hfvjwjeuqr,Positif,sabtu malam. tak nonton rose karo jack pacaran ae :relieved_face:,sabtu malam. tak nonton rose karo jack pacaran ae :relieved_face:,Saturday night. I can't watch Rose because Jack is dating AE :relieved_face:
2252,"Jam jam segini tuh, jam jam overthinking anj","At this hour, the Aj Overthinking Hours","Jam selai segini tuh, selai jam overhinking anj",Negatif,"jam jam segini tuh, jam jam overthinking anj","selai selai segini tuh, selai selai overthinking anj","Jam jam like this, jam jam overthinking anj"
2857,"Manifest this May with life full of hahahihi, kerjaan lancar, banyak waktu selo buat healing, tapi isi dompet tetep kejaga amin! 👍","Manifest this may with life full of hahahihi, work smoothly, plenty of time for healing, but the contents of the wallet are still amen! 👍","Mewujudkan Mei ini dengan kehidupan yang penuh dengan Hahahihi, Kerjaan Lancar, Banyak Waktu Selo Buat Healing, Tapi Isi Dompet Tetep Kejaga Amin! 👍",Positif,"manifest this may with life full of hahahihi, kerjaan lancar, banyak waktu selo buat healing, tapi isi dompet tetep kejaga amin! :thumbs_up:","wujudkan ini mungkin dengan hidup yang penuh hahahahi, kerjaan lancar, banyak waktu selo buat penyembuhan, tapi isi dompet tetep kejaga amin! :jempol_up:","Make this possible with a full life hahahahi, work smoothly, lots of time for healing, but keep the contents of your wallet safe, amen! :thumbs_up:"
3124,"my friend gave another challenge, just like when I answered Manuela back then. This time it was Barry. and again, what I made again amazed my friends.   even if there is another challenge, hopefully I can do it. 😁🔥  #residentevil #residentevilstory https://t.co/cYo95GtUjp","My Friend Gave Another Challenge, Just Like When I Answered Manuela Back Then. This time it was barry. and again, what I made Again Amazed My Friends.  Even if there is another challenge, hopeful i can do it. 😁🔥  #residentevil #residentevilstory https://t.co/cyo95gtujp","Teman saya memberikan tantangan lain, sama seperti ketika saya menjawab Manuela saat itu. Kali ini Barry. Dan lagi, apa yang saya buat lagi kagum teman -teman saya.  Bahkan jika ada tantangan lain, semoga saya bisa melakukannya. 😁🔥  #ResIdentEvil #ResIdentEvilstory https://t.co/cyo95gtUjp",Positif,"my friend gave another challenge, just like when i answered manuela back then. this time it was barry. and again, what i made again amazed my friends. even if there is another challenge, hopefully i can do it. :beaming_face_with_smiling_eyes::fire:","temanku memberi tantangan lagi, sama seperti saat aku menjawab manuela waktu itu. kali ini barry. dan lagi, apa yang kubuat lagi membuat teman-temanku takjub. kalaupun ada tantangan lain, semoga aku bisa melakukannya. :wajah_berseri-seri_dengan_mata_tersenyum::api:","My friend gave me another challenge, the same as when I answered Manuela that time. This time Barry. and again, what I did again amazed my friends. Even if there are other challenges, hopefully I can do it. :radiant_face_with_smiling_eyes::fire:"
3298,"Now i know trust issues is real, and it hurt so bad","Now i know trust issues is real, and it only so bad","Sekarang saya tahu masalah kepercayaan itu nyata, dan itu sangat menyakitkan",Negatif,"now i know trust issues is real, and it hurt so bad","sekarang aku tahu masalah kepercayaan itu nyata, dan itu sangat menyakitkan","now I know trust issues are real, and they hurt a lot"
311,Akankah burnout genshin wkwk,Will Burnout Genshin wkwk,Akankah burnout genshin wkwk,Negatif,akankah burnout genshin wkwk,akankah burnout genshin wkwk,will genshin burnout hahaha
870,Croffle + ovomaltine + es cream coklat = Jujurly endulita ☺️ https://t.co/tt4Yn07vHQ,Croffle + Ovomaltine + Es Cream Brown = Honestly Endulita ☺️ https://t.co/tt4yn07vhq,Croffle + ovomaltine + es cream coklat = jujurly endulita ☺️ https://t.co/tt4yn07vhq,Positif,croffle + ovomaltine + es cream coklat = jujurly endulita :smiling_face:,croffle + ovomaltine + es krim coklat = sejujurnya endulita :smiling_face:,croffle + ovomaltine + chocolate ice cream = honestly endulita :smiling_face:
796,Cape overthinking,Cape overthinking,Cape terlalu banyak berpikir,Negatif,cape overthinking,cape terlalu banyak berpikir,tired of thinking too much
811,"CARATs, our maknae is now at 11th place! Keep voting for him consistently, let’s enter top 10 or even more before the poll ended🥺💛  https://t.co/2aDwMyhrYl  #디노 #세븐틴 @pledis_17 https://t.co/SJb4bCdppf","Carats, our maknae is now at 11th place! Keep voting for HIM consistent, let’s enter top 10 or even more before the poll ended🥺💛  https://t.co/2adwmyhryl  #디노 #세븐틴 @pledis_17 https://t.co/sjb4bcdppf","Carat, maknae kami sekarang berada di posisi ke -11! Terus voting untuknya secara konsisten, mari masuk ke 10 teratas atau bahkan lebih sebelum jajak pendapat berakhir🥺💛  https://t.co/2adwmyhryl  #디노 #세븐틴 @pledis_17 https://t.co/sjb4bcdppf",Netral,"carats, our maknae is now at 11th place! keep voting for him consistently, let's enter top 10 or even more before the poll ended:pleading_face::yellow_heart: #디노 #세븐틴","karat, maknae kami sekarang berada di posisi ke-11! terus vote dia secara konsisten, ayo masuk 10 besar atau bahkan lebih sebelum polling berakhir:pleading_face:: yellow_heart: #디노 #세븐틴","rust, our Maknae is now in 11th place! keep voting for him consistently, let's get into the top 10 or even more before the poll ends:pleading_face:: yellow_heart: #디노 #세븐틴"
1635,Healing kok mam boncabe 🤣,Healing how come mam boncabe 🤣,Penyembuhan kok mam boncabe 🤣,Negatif,healing kok mam boncabe :rolling_on_the_floor_laughing:,kesembuhan kok mam boncabe :rolling_on_the_floor_laughing:,how come it's healing mam boncabe :rolling_on_the_floor_laughing:
1768,Hobi pram 2021: deeptalk sama orang.,Hobby Pram 2021: Deeptalk with people.,Hobi Pram 2021: Deeptalk Sama Orang.,Netral,hobi pram 2021: deeptalk sama orang.,hobi kereta dorong bayi 2021: deeptalk sama orang.,baby stroller hobby 2021: deeptalk with people.
1436,"H-1 mulai gelisah, mager, dan overthinking","D-1 began to be restless, Mager, and Overthinking","H-1 Mulai Gelisah, Mager, Dan Overfinking",Negatif,"h-1 mulai gelisah, mager, dan overthinking","h-1 mulai gelisah, mager, dan overthinking","Day-1 starts to get restless, lazy and overthinking"
3285,Not having anxiety https://t.co/Jp6vEuhvU7,Not having anxiety https://t.co/jp6veuhvu7,Tidak memiliki kecemasan https://t.co/jp6veuhvu7,Positif,not having anxiety,tidak mengalami kecemasan,not experiencing anxiety
1794,Honestly... Aespa visual is average..,Honestly ... aespa visual is average ..,Jujur ... visual aespa rata -rata ..,Netral,honestly... aespa visual is average..,sejujurnya... visual aespa rata-rata..,honestly... aespa's visuals are average..
3975,Sesekali bolehlah narsis mengagumi diri sendiri. 🤣😊🤭 #me #myself #happymom #behappy #begrateful #beblessed 💗 @ Pamulang Tangsel https://t.co/LpSSgYChSr,"Occasionally, narcissistic can admire yourself. 🤣😊🤭 #MYSELF #HAppyMom #Behappy #Begrateful #BEBLESSED 💗 @ Pamulang Tangsel https://t.co/lpsgychsr",Sesekali bhehlah narsis Mengagumi diri sendiri. 🤣😊🤭 #ME #myself #happymom #behappy #begrateful #beblessed 💗 @ pamrol Tangsel https://t.co/lpssgychsr,Positif,sesekali bolehlah narsis mengagumi diri sendiri. :rolling_on_the_floor_laughing::smiling_face_with_smiling_eyes::face_with_hand_over_mouth: :growing_heart: @ pamulang tangsel,sesekali bolehlah narsis mengagumi diri sendiri. :rolling_on_the_floor_laughing::smiling_face_with_smiling_eyes::face_with_hand_over_mouth: : growing_heart: @ pamulang tangsel,Sometimes it's okay to be narcissistic and admire yourself. :rolling_on_the_floor_laughing::smiling_face_with_smiling_eyes::face_with_hand_over_mouth: :growing_heart: @ pamulang tangsel
1004,Disaat ini gw dah ga mikir siapapun lol. Yg gw pikir cmn. Im near numb. i can still feel the hurt. But not as bad as before even though this one supposed to hurt me more. Im near numb.,At this time I don't think anyone LOL. I think CMN. Im near numb. I can still feel the Hurt. But not as bad as before even though this one supposed to hurt me more. Im near numb.,Disaat ini gw dah ga mikir siapapun lol. Yg gw pikir cmn. Saya hampir mati rasa. Saya masih bisa merasakan sakitnya. Tapi tidak seburuk sebelumnya meskipun yang ini seharusnya lebih menyakitiku. Saya hampir mati rasa.,Negatif,disaat ini gw dah ga mikir siapapun lol. yg gw pikir cmn. im near numb. i can still feel the hurt. but not as bad as before even though this one supposed to hurt me more. im near numb.,disaat ini gw dah ga mikir siapa pun haha. yg menurutku cmn. aku hampir mati rasa. aku masih bisa merasakan sakitnya. tapi tidak seburuk sebelumnya meski yang ini seharusnya lebih menyakitiku. aku hampir mati rasa.,I'm not thinking about anyone right now haha. which I think is cmn. I'm almost numb. I can still feel the pain. but not as bad as before although this one should hurt me more. I'm almost numb.
3451,Overthinking yaa? Yaa iyalahhh,Overthinking huh? Yeah yes,Berpikir YaA? Yaa iyyahhh,Negatif,overthinking yaa? yaa iyalahhh,terlalu banyak berpikir yaa? yaa iyalahh,"thinking too much huh? yeah, yeah"
552,Baru saja mengirim video @ Zona Santuy https://t.co/xs08zxo57R,Just sent a video @ zone santuy https://t.co/xs08zxo57r,Video Baru Saja Mengarim @ Zona SantUy https://t.co/xs08zxo57r,Netral,baru saja mengirim video @ zona santuy,baru saja mengirim video @ zona santuy,just sent a video @ zona santuy
1002,"Diri ini mudah mood swing skali🥺 apa aja yg sedih bisa teikut nangis, hbs itu ketawa lagi🙃",This self is easy to mood swing skali,"Diri Ini Mood Mood Swing Swing Skali🥺 Apa Aja Yg Sedyh Bisa TeIKut Nangis, HBS Itu Ketawa Lagi🙃",Negatif,"diri ini mudah mood swing skali:pleading_face: apa aja yg sedih bisa teikut nangis, hbs itu ketawa lagi:upside-down_face:","diri ini mudah mood swing skali:pleading_face: apa aja yg sedih bisa teikut nangis, hbs itu ketawa lagi:upside-down_face:","It's easy for me to have mood swings very easily:pleading_face: anything that's sad can make you cry, then you'll just laugh again:upside-down_face:"
968,"denial itu boleh, tapi kalau kamu merasa ada kepastian, kenapa nggak?","Denial is allowed, but if you feel there is certainty, why not?","Denial Itu Boleh, TAPI KALAU KAMU MERASA ADA KPASTIAN, KENAPA NGGAK?",Netral,"denial itu boleh, tapi kalau kamu merasa ada kepastian, kenapa nggak?","penyangkalan itu boleh, tapi kalau kamu merasa ada kepastian, kenapa tidak?","Denial is fine, but if you feel there is certainty, why not?"
3894,Self healing https://t.co/wu2my1cwpw,Self Healing https://t.co/wu2my1cwpw,Penyembuhan Mandiri https://t.co/wu2my1cwpw,Positif,self healing,penyembuhan diri sendiri,self-healing
4960,"Yahene og overthinking yahene i madang brouu, lawuhe ro gule le gawe mamak mau awan jozzzz bingits","Yahne og overthinking yahene i madang brouu, lawuhe ro gule le gawe mamak want jozzzz bingits clouds","Yahene og terlalu banyak berpikir yahene i madang brouu, lawuhe ro gule le gawe mamak mau aran jozzzz bingits",Negatif,"yahene og overthinking yahene i madang brouu, lawuhe ro gule le gawe mamak mau awan jozzzz bingits","yahene dan overthinking yahene i madang brouu, lawuhe ro gule le gawe mamak mau awan jozzzz bingits","yahene and overthinking yahene i madang brouu, lawuhe ro gule le gawe mamak want cloud jozzzz bingits"
4674,"Untuk diriku di tahun 2020 Terimakasih sudah bertahan sejauh ini, kamu pantas bahagia, kamu pantas mendapatkan cinta, kamu pantas memiliki teman, kamu pantas memilih dengan siapa kamu dapat bahagia. Jangan overthinking, jangan egois, jangan gengsi untuk bilang maaf,","For myself in 2020 Thank you for surviving so far, you deserve to be happy, you deserve to get love, you deserve to have friends, you deserve to choose with whom you can be happy. Don't overthinking, don't be selfish, don't be proud to say sorry,","TUKU DI TAHUN 2020 Terimakasih suda Berlahan sejauh ini, kaMu Pantas Bahagia, Kamu Pantas Mendapatkan Cinta, Kamu Pantas Memilisi Teman, Kamu Pantas Memilih Gargan Siapa Kamu Dapat Bahagia. Jangan yang terlalu banyak berpikir, Jangan Egois, Jangan Gengsi UNTUK BILANG MAAF,",Positif,"untuk diriku di tahun 2020 terimakasih sudah bertahan sejauh ini, kamu pantas bahagia, kamu pantas mendapatkan cinta, kamu pantas memiliki teman, kamu pantas memilih dengan siapa kamu dapat bahagia. jangan overthinking, jangan egois, jangan gengsi untuk bilang maaf,","untuk diriku di tahun 2020 terima sudah bertahan sejauh ini, kamu pantas bahagia, kamu pantas mendapatkan cinta, kamu pantas memiliki teman, kamu pantas memilih dengan siapa kamu dapat bahagia. jangan overthinking, jangan egois, jangan gengsi untuk bilang maaf,","for myself in 2020 thank you for surviving this far, you deserve to be happy, you deserve love, you deserve to have friends, you deserve to choose who you can be happy with. don't overthink, don't be selfish, don't be proud to say sorry,"
