Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,textin,backtranslated_tweet
2296,Jogja. Gausah kmna2 staycation di hotel aja udah lumayan buat self healing https://t.co/r6nPtlRuml,"Jogja. No need to stay at the hotel at the hotel, it's pretty good for self healing https://t.co/r6nptlruml",Jogja. Gausah KMNA2 Staycation Di Hotel Aja Udah Lumayan Buat Self Healing https://t.co/r6nptlruml,Positif,jogja. gausah kmna2 staycation di hotel aja udah lumayan buat self healing,jogja. gausah kmna2 staycation di hotel aja udah lumayan buat self healing,"Yogyakarta. It doesn't matter if you just staycation at a hotel, it's enough for self-healing"
911,Danke bestie 🤣 https://t.co/myebr9kGnD,Danke Bestie 🤣 https://t.co/MYEB9KGND,Dane bestie 🤣 https://t.co/myebr9kgnd,Netral,danke bestie :rolling_on_the_floor_laughing:,sahabat danke :rolling_on_the_floor_laughing:,Danke's best friend :rolling_on_the_floor_laughing:
3409,Overthinking bikin laper yak,Overthinking makes me hungry,Bikin Laper Yak yang terlalu banyak berpikir,Negatif,overthinking bikin laper yak,terlalu banyak berpikir bikin laper yak,Thinking too much makes you hungry
2247,Jam jam nya overthinking :'))) https://t.co/9FVzVPUsc8,The hours are overthinking: '))) https://t.co/9fvzvpusc8,Jam Jam Nya berlebihan: '))) https://t.co/9fvzvpusc8,Negatif,jam jam nya overthinking :'))),selai selai nya overthinking :'))),jam jam is overthinking :')))
855,coba spill dong https://t.co/FvNaGLmsYF,try spill https://t.co/fvnaglmsyf,coba spill dong https://t.co/fvnaglmsyf,Netral,coba spill ****,coba tumpah ****,try spilling ****
3462,"Pada akhirnya banyak doa yang tak dikabulkan krn salah tempat, krn saat ini banyak doa yg sampaikan lewat medsos dan bukan diucapkan melainkan dituliskan ... selamat pagi salam santuy.🤭","In the end, many prayers were not granted because of the wrong place, because at this time many prayers conveyed through social media and not spoken but were written ... Good morning greetings Santuy.🤭","Pada Akhirnya Banyak Doa Yang Tak Dikabulkan Krn Salah Tempat, Krn Saat Ini Banya Doa Yg Sampaikan Lewat Medsos Dan Bukan Diucapkan Melainkan Dituliskan ... Selamat pagi SantUy.🤭",Positif,"pada akhirnya banyak doa yang tak dikabulkan krn salah tempat, krn saat ini banyak doa yg sampaikan lewat medsos dan bukan diucapkan melainkan dituliskan ... selamat pagi salam santuy.:face_with_hand_over_mouth:","pada akhirnya banyak doa yang tak dikabulkan krn salah tempat, krn saat ini banyak doa yg sampaikan lewat medsos dan tidak diucapkan ditulis melainkankan ... selamat pagi salam santuy.:face_with_hand_over_mouth:","In the end, many prayers are not answered because they are in the wrong place, because nowadays many prayers are conveyed via social media and are not said in writing but rather... good morning, santuy greetings.:face_with_hand_over_mouth:"
3773,salut bgt sama bestie gue 😭 terharu gue pagi2,Salute to my best with my bestie,Salut Bgt Sama Bestie Gue 😭 Terharu Gue Pagi2,Positif,salut bgt sama bestie gue :loudly_crying_face: terharu gue pagi2,salut bgt sama bestie gue :loudly_crying_face: terharu gue pagi2,I really salute my bestie :loudly_crying_face: I'm touched this morning
3703,re-visiting chromatica while strolling at the mall alone https://t.co/pWruVj1oyV,Re-Visiting Chromatica While Strolling at The Mall Alone https://t.co/pwruvj1oyv,mengunjungi kembali chromatica saat berjalan-jalan di mal sendiri https://t.co/pwruvj1oyv,Netral,re-visiting chromatica while strolling at the mall alone,mengunjungi kembali Chromatica sambil berjalan-jalan di mal sendirian,revisiting Chromatica while walking around the mall alone
4007,Si bestie side profilenya cakep bgt 😭😭😭😭 sekian purnama akhirnya update foto https://t.co/hdIY4S7ugN,The bestie side profile is really cute 😭😭😭 short a full moon finally updates the photo https://t.co/hdiy4s7ugn,SI BESTIE SIDE Profilenya Cake Bgt 😭😭😭😭 Sekian Purnama Akhirnya Pembaruan Foto https://t.co/hdiy4s7ugn,Positif,si bestie side profilenya cakep bgt :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face: sekian purnama akhirnya update foto,si bestie side profilenya cakep bgt :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face: sekian purnama akhirnya update foto,The bestie side profile is really cute :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face: so full moon finally updated the photo
1583,Healing di #RumahAja,Healing in #Rumahja,Penyembuhan di #rumahaja,Positif,healing di,penyembuhan di,healing in
599,Bener bestie https://t.co/SZifXTRQVj,Bener Bestie https://t.co/szifxtttqvj,Bener bestie https://t.co/szifxtrqvj,Netral,bener bestie,sahabat yang benar,true friend
4060,So relatable 🤣🤣🤣 https://t.co/gZ2vIqK1Od,So relatable 🤣🤣🤣 https://t.co/gz2viqk1od,So Relatable 🤣🤣🤣 https://t.co/gz2viqk1od,Netral,so relatable :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,sangat menarik :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,very interesting :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
4703,Wah gue punya crush baru😍,"Wow, I have a new crush 😍",Wah gue punya crush baru😍,Positif,wah gue punya crush baru:smiling_face_with_heart-eyes:,wah gue punya crush baru:wajah_tersenyum_dengan_mata hati:,"Wow, I have a new crush: smiling_face_with_heart-eyes:"
841,"Clear night sky before 2022.   Sounds of fireworks can be heard all around. Still scattered, prelude before midnight, which probably gonna sound like a war zone.  Be Happy for 2022 to all. 🙏🏽🤲🏽🤲🏽🙏🏽 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉 🖖🏽🤘🏽✌🏽👍🏽","CLEAR NIGHT SKY BEFORE 2022. Sounds of Fireworks Can Be Heard All Around. Still Scattered, Prelude before midnight, which probably gonna sound like a war zone. Be happy for 2022 to all. 🙏🏽🤲🏽🤲🏽🙏🏽 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉 🖖🏽🤘🏽✌🏽👍🏽","Clear Night Sky sebelum 2022. Suara kembang api dapat didengar di sekitar. Masih tersebar, Prelude sebelum tengah malam, yang mungkin akan terdengar seperti zona perang. Berbahagialah untuk 2022 untuk semua. 🙏🏽🤲🏽🤲🏽🙏🏽 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉 🖖🏽🤘🏽✌🏽👍🏽",Positif,"clear night sky before 2022. sounds of fireworks can be heard all around. still scattered, prelude before midnight, which probably gonna sound like a war zone. be happy for 2022 to all. :folded_hands_medium_skin_tone::palms_up_together_medium_skin_tone::palms_up_together_medium_skin_tone::folded_hands_medium_skin_tone: :party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper: :vulcan_salute_medium_skin_tone::sign_of_the_horns_medium_skin_tone::victory_hand_medium_skin_tone::thumbs_up_medium_skin_tone:","langit malam cerah sebelum tahun 2022. suara kembang api terdengar di mana-mana. masih tersebar, pendahuluan sebelum tengah malam, yang mungkin akan terdengar seperti zona perang. berbahagialah untuk tahun 2022 untuk semua. :folded_hands_medium_skin_tone::palms_up_together_medium_skin_tone::palms_up_together_medium_skin_tone::folded_hands_medium_skin_tone: :party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper: :party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper: :vulcan_salute_medium_skin_tone::sign_of_the_horns_medium_skin_tone::victory_hand_medium_skin_tone::thumbs_up_medium_skin_tone:","the night sky is clear before 2022. the sound of fireworks can be heard everywhere. still scattered, prelude before midnight, which will probably sound like a war zone. be happy for 2022 to all. :folded_hands_medium_skin_tone::palms_up_together_medium_skin_tone::palms_up_together_medium_skin_tone::folded_hands_medium_skin_tone: :party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper: :party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper: :vulcan_salute_medium_skin_tone::sign_of_the_horns_medium_skin_tone::victory_hand_medium_skin_tone::thumbs_up_medium_skin_tone:"
3756,"Sahabat deket +c19, spm ditolak, proyek belum selesai, olympic, peng ujian, it’s not even 11 am, what a day","Friends close +C19, SPM is rejected, the project has not been completed, Olympic, Examination, it's not even 11 am, what a day","Sahabat Deket +C19, SPM Ditolak, Proyek Belum Selesai, Olimpiade, Peng Ujian, Bahkan Bahkan Tidak jam 11 pagi, What a Day",Negatif,"sahabat deket +c19, spm ditolak, proyek belum selesai, olympic, peng ujian, it's not even 11 am, what a day","sahabat deket +c19, spm ditolak, proyek belum selesai, olimpiade, peng ujian, ini bahkan belum jam 11 pagi, hari yang luar biasa","close friends +c19, spm rejected, project not finished, olympics, exams, it's not even 11am, what a day"
2009,I'm that person everyone replaces after a while.,I'm that Person Everyone replaces after a while.,Saya orang yang diganti semua orang setelah beberapa saat.,Negatif,i'm that person everyone replaces after a while.,akulah orang yang digantikan semua orang setelah beberapa saat.,I was the one everyone replaced after a while.
3452,Overthinking yang aku damba. https://t.co/jQtouL3SLA,The overthinking that I drunk. https://t.co/jqtoul3sla,Berpikir berlebihan Yang Aku Damba. https://t.co/jqtoul3sla,Negatif,overthinking yang aku damba.,terlalu banyak berpikir yang aku damba.,too much thinking that I yearn for.
147,"1. 5/222. 32/32 3. G4. G5. suka doang ga lebih6. G7. semua matpel yg ada angkanya8. G, semua pernah kena remedial9. ga sampai crush ya, monmaap10. kiky series 11. zebra12. G13. Ga ada14. Pernah, bagian baca2 kec. doa15. Di ea ea doang, kaga pernah ada yg serius. https://t.co/i9kLXjdQF6","1. 5/222. 32/32 3. G4. G5. like it only more. G7. All matpels that have numbers8. G, all have been remedial9. Not until crush, Monmaap10. Kiky Series 11. Zebra12. G13. No14. Once, the reading section of Kec. prayer15. At Ea Ea doang, there was never a serious one. https://t.co/i9klxjdqf6","1. 5/222. 32/32 3. G4. G5. Suka Doang Ga Lebih6. G7. Semua Matpel YG Ada Angkanya8. G, Semua Pernah Kena Remedial9. Ga Sampai Crush Ya, MonMaap10. Kiky Seri 11. Zebra12. G13. GA Ada14. Pernah, Bagian Baca2 Kec. DOA15. Di ea ea Doang, Kaga Pernah Ada Yg Serius. https://t.co/i9klxjdqf6",Negatif,"1. 5/222. 32/32 3. g4. g5. suka doang ga lebih6. g7. semua matpel yg ada angkanya8. g, semua pernah kena remedial9. ga sampai crush ya, monmaap10. kiky series 11. zebra12. g13. ga ada14. pernah, bagian baca2 kec. doa15. di ea ea doang, kaga pernah ada yg serius.","1.5/222. 32/32 3.g4. g5. suka doang ga lebih6. g7. semua matpel yg ada angkanya8. g, semua pernah kena remedial9. ga sampai naksir ya, monmaap10. seri kiky 11. zebra12. g13. ga ada14. pernah, bagian baca2 kec. doa15. di ea ea doang, kaga pernah ada yg serius.","1.5/222. 32/32 3.g4. g5. I just like it or not 6. g7. All matpels have the number 8. g, everyone has had remedial treatment9. Don't have a crush, monmaap10. kiky series 11. zebra12. g13. none14. never, small reading section. prayer15. It's just EA, there's never anything serious."
197,2D1N Bandung bener2 healing time bangetttt lupain sejenak masalah kantor... uang bisa di cari kesehatan mental dan pikiran nomor 1 kata si dia. https://t.co/rBIheANxMj,2D1N Bandung Really Healing Time Really forget for a moment of office problems ... Money can be sought by mental health and mind number 1 said he said. https://t.co/rbiheanxmj,2d1n Bandung Bener2 Waktu Penyembuhan Bangetttt Lupain Sejenak Masalah Kantor ... Uang Bisa Di Cari Kesehatan Mental Dan Pikiran Nomor 1 Kata Si Dia. https://t.co/rbiheanxmj,Positif,2d1n bandung bener2 healing time bangetttt lupain sejenak masalah kantor... uang bisa di cari kesehatan mental dan pikiran nomor 1 kata si dia.,2d1n bandung bener2 healing time bangetttt lupain sejenak masalah kantor... uang bisa di cari kesehatan mental dan pikiran nomor 1 kata si dia.,"2d1n Bandung is really a healing time, forget about office problems for a moment... money can be found, mental health and thoughts are number 1, he said."
441,"Apa Itu Anxiety Disorder?#WarOnDrugs #mentalhealth #anxiety #antidrugs #saynotodrugs #sharingiscaring #indonesiabersinar #bantulbersihnarkobaYuk, tengok di selengkapnya di...https://t.co/wAqkAJDArw https://t.co/EdT0itA8ZM","What is Anxiety Disorder? #Warondrugs #MENALHEALTH #ANXIETY #ANTIDRUGS #SayNotodrugs #Sharingiscing #IndonesiaBersinar #BantulBersihnarkobayuk, look at the complete ... https: //t.co/waqkajdarw https://t.co/edt0ita8zm","APA ITU Gangguan Kecemasan? #Warondrugs #mentalHealth #anxiety #antidrugs #saynotodrugs #sharingiscaring #indononeabersinar #bantulbersihnarkobayuk, tengok di selengkapnya di ...",Netral,"apa itu anxiety disorder? , tengok di selengkapnya di...","apa itu gangguan kecemasan? , tengok di lebih lanjut di...","what is anxiety disorder? , see more at..."
2381,Kalau ga mau overthinking ya jangan thinking lah...,"If you don't want to overthinking, don't think ...",Kalau ga mau terlalu banyak berpikir ya jangan berpikir lah ...,Negatif,kalau ga mau overthinking ya jangan thinking lah...,kalau ga mau overthinking ya jangan mikir lah...,"If you don't want to overthink, don't think..."
