cleaned_tweet,label,backtranslated_tweet
today... or later... even tomorrow we don't know if **** still gives you time. one thing i believe in is that **** knows what's best for me. @ jam gadang bukittinggi,Positif,Today... or later... even tomorrow we don't know if **** still gives you time.
hhhhh bagaimana cara manifesting diri biar dapat racap segera,Netral,How do I manifest myself so I can be rapped immediately
"udah enek gua emang. perang emang salah, tp objektif lah mandang semua perang salah. perang di negara timteng dijadiin jokes ga ada yg koar2 jd sjw. perang di ukraina semua org tbtb jd yg si peduli. i enjoyed myself being ignorant and make fun of them, while it last.",Negatif,"The war is wrong, but the goal is to make all the wars wrong."
yukkkk dibaca bestie,Netral,I'm going to read the best
never felt so wronh for being overthinking.. i'm sorry.. :crying_face:,Negatif,I've never felt so sad because I thought too much.
"gausah flexing, no body care bro. jare koncoku",Negatif,"Gausah mekar, there is no perawatan tubuh bro."
trus buat mereka yg stress dengan dunia ini yg biasa ngluapin atau healing nya di dunia games suruh ngapain? main judi online tuuu!!!,Negatif,So do they stress with this world that is usually to be exalted or do they just make the new world game tell me what to do?
"hei kamu , iya kamu :rolling_on_the_floor_laughing: kepo banget sih sama akun gw :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: kamu kurang kerjaan ya , sini gw kasih kerjaan :face_with_tears_of_joy: cucian di dapurku pda numpuk tu:face_with_tears_of_joy::face_with_tears_of_joy: dri pada loe kepoin gw, mending ketemu gw langsung kn ngikutin gw kmna2:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:",Negatif,"Hey kamu , iya kamu: berputar_di_ lantai_tertawa: kepo banget sih sama akun gw: berputar_di_ lantai_tertawa:: berputar_di_ lantai_tertawa: kamu kurang kerjaan ya , sini gw kasih pekerjaan: wajah_dengan_teri_tertawa:: cucian di dapurku pda numpuk tu: wajah_dengan_teri_menertawakan:: wajah_dengan_teri_menertawakan: dri pada loe kepoin gw, memperbaiki gw ketemu langsung ngikutin gw kmna2: berputar_di_ lantai_tertawa:: berputar_di_ lantai_tertawa:"
jaga diri ya bestie,Netral,- I'm not going to tell you.
untung bestie aku ga punya twider wkwk,Positif,Lucky bestie I don't have a twider wkwk
loyo bestie,Negatif,Lo Lo is best
"i don't believe that love actually exists in these world. everytime i started to put my faith on someone, always ended up being fools.",Negatif,"I don't believe that love really exists in this world. Every time I start putting my faith in someone, it always ends up being stupid."
healing terbaik = pulang,Positif,The best of the best
kaki aku keseleo akibat deeptalk ma linda semalam,Negatif,I'm going back to health.
"selamat tidur, jangan overthinking terus gabaik buat kesehatan:person_gesturing_OK:",Positif,"Good night, don't think too much about it."
kasian tar kupinh crush nya panas diomongin mulu,Netral,Sorry tar kupinh shat nya panas diomongin mulu
"kenapa setiap yang ngajakin healing selalu baru sampe depan pintu rumah, udah di suruh gas lagi dan ga bisa nolak lagi... minimal 30 menit sebelum otw kek:face_with_tears_of_joy:",Netral,"Why every yang invites penyembuhan always baru sampai depan pintu rumah, sudah di suruh bensin lagi dan tak bisa nolak lagi... at least 30 minutes before kue otw:face_with_tears_of_joy:"
yaallah overthinking,Negatif,Yaallah think too much
gk enk bgt ya swing mood tanpa sebab...:relieved_face: bonus overthink lagi.,Negatif,Don't you get to be a stranger without an excuse...
"hidup cuma sementara. kalo lagi bahagia ya dinikmati, tapi jangan sampai denial kalau besok-besok bakal terus baik-baik aja.",Netral,"If you're happy, you'll enjoy dinner, but don't think about it."
menurut kalian 700k prefer beli yg mana costum. nendroid.,Netral,According to you 700k more like beli yang mana costum.
stare at her while she's sleeping. thinking why we got this far.,Netral,"I'm going to sleep with him, thinking why we're getting this far."
"as in case with only one in korea, this single was almost named 'the shadow'.the japanese version of the shadow music video was shot along with the korean version, while only one in japanese version had a brand new video.",Netral,"As with the Korean version, this single is almost called ""The Shadow""."
"paling ga suka sama org yg kirim pesan cuma ""mba"" ""cess"" ""rik"" kenapa ga to the point aja si kaya begitu tu bikin orang deg2an anjim.. apa cuma aku aja yg kaya gini? apa aku terlalu over? aku rasa enggaa!!",Negatif,"Most of my people like sending messages only ""mba"" ""cess"" ""rik"" why don't I get to the point of being so like that so you make an orange deg2an anjim.."
self healing itu ketika lu masuk angin dan minum tolak angin,Positif,Mengobati diri itu ketika kamu masuk angin dan minum untuk makan angin
"ig live kemarin jae bilang ""gimana kalo pas gw nyanyi org² kek hah ni anak siapa si? lagu apa ini? wkwkwk"" ya karena lo bawain lagu baru bestie, gimana ceritanya coba org pada apal :loudly_crying_face:",Negatif,"Ig live yesterday jae said ""gimana kalo pas gw nyanyi org2 kek hah ini anak siapa si? lagu apa ini? wkwkwk"" ya karena lo bawain lagu baru bestie, gimana ceritanya coba org pada apal:"
"""liburan lah liburan. healing kita healing. working mulu.."":round_pushpin:mutun beach, lampung. wonderfulindonesia",Netral,"""Holiday is a holiday."
healing = hilang,Netral,The name of the company is 'Penyembuhan'.
"markis kido/hendra setiawan in beijing still gave me goosebumps. played in front of thousands of chinese supporters at their home soil, lost the 1st set, 5 straight match point saved by cai/fu, but still managed to win the gold medal. legends.",Positif,"Markis kido/Hendra setiawan of Beijing still gave me goosebumps. Playing in front of thousands of supporters of China in their land air, they lost the first set, 5 points match after match, disarmed by Cai/fu, but still managed to win gold medals."
"speechless pas ada ibu2 cerita kl dia anosmia 10hari tp diem2 aja ga swab segala macem, kayak denial, dengan gampangnya bilang tp aku tetep ke pasar mb",Negatif,I can't talk about this story. I'm going to the market.
"your prompts is always good, sometimes i can't choose, i like them all. so whatever the result in the end, i always read it.",Positif,"Your lead is always good, sometimes I can't choose, I like everything. So whatever the outcome is, I always read it."
"oval dice navy fit to m (p 61cm ld 45cm) bahan knit tebal mulus, no defect!",Netral,"Oval dadu navy suitable for m (p 61cm ld 45cm) material knitting thick mulus, tidak cacat!"
"""burnout""",Negatif,"""Kehabisan tenaga"""
this mf wanted a holiday.... more pics to come . so we on bali for a while sure he will post more,Netral,If I want to go on vacation... more photos to come. So we're in Bali for a while
kepala gw panas.. literally panas,Negatif,Head of the house.
anak dua ini sungguh bestie sekali :rolling_on_the_floor_laughing:,Positif,This is the best time ever.
antrian beli baju lebaran sudah kaya gini. nature is healing :grinning_squinting_face:.,Netral,Antrian beli baju lebaran sudah kaya gini. alam sedang menyembuhkan:
we deserve at least 2-3 goals and we actually didn't know what sergi does?,Netral,We should at least score 2-3 goals and we really don't know what Sergi was doing?
healing healing …. (isi sendiri):face_with_tears_of_joy::victory_hand: @ abhayagiri - swh resort,Netral,penyembuhan penyembuhan .... (isi sendiri): wajah_dengan_ air mata_kebahagiaan:: kemenangan_tangan: @ abhayagiri - swh resort
"ngga lagi. terakhir kali crush gue kek bgst, sok cyborg gitu. padahal kerjaannya ngebaperin gue dulu :slightly_smiling_face:",Negatif,"Not anymore. Last time I broke a cake, I was a cyborg."
kopdaaar santuy silaturhmi bogor cibinong,Positif,The following is the list of the countries of the world:
good morning all my friends around the world,Netral,Good morning to all your friends all over the world
zaed bertanya : kalok aku masih kepo ke dia apakah aku masih ada rasa sama dia ya mer ? amer menjawab: kalo kamu pernah mengalami kejadian sial trus kamu keinget apa berarti kamu pengen kejadian itu terulang lagi? engga kan? dah kan:rolling_on_the_floor_laughing:,Netral,Zaed asked: kalok am I still kepo ke dia do I still have a feeling like he ya mer? Amer answered: if you ever experienced something that happened then you keinget what it means you want it to happen again terulang? engga kan? dah kan: rolling_on_the_floor_laughing:
"guys i know yall being considerate and i am grateful but can u pls stop sending me foods:crying_face: im overwhelmed, capek ditelfon bagaimana keadaan, mana kamar pengap nda ada ac:hot_face: dan nda bisaka habiskan semuanyaaa wkkw love u guys but pls try to stand on my shoe:smiling_face_with_tear::two_hearts: plz love n gawl",Negatif,Guys I know you all behave soap and I'm grateful but can you stop sending me food:
"apalagi jam jam overthinking gini, kalo tiba"" random takut tidur tinggal ketok kamar temen. lha kalo di rumah sendiri. kenapa aku cupu ya rabb :smiling_face_with_tear:",Negatif,"I'm not afraid to go to bed, but I'm in my own house."
"in middle of night im literally sobbed caused by a book created by tsana ""geez and ann"":smiling_face_with_tear:",Negatif,"Di tengah malam aku benar-benar menangis disebabkan oleh sebuah buku yang dibuat oleh tsana ""geez and ann"":smiling_face_with_tear:"
"trust issues membuat orang susah move on - aura kasih hmmm, menarik. baru aja tadi pagi kepikiran, terus iseng nntn aura ktemu kata sprt itu, yaa karena mengalami sendiri, jadi i do agree sih.",Negatif,"Problems of faith make people difficult to move forward - aura of love hmmm, interesting. baru aja tadi pagi kepikiran, terus iseng iseng aura ktemu kata sprt itu, ya karena mengalami sendiri, so i agree sih."
staycation 101,Netral,place of residence 101
pala pusing sekaleeee why overthinking can be too rude?? :tired_face::tired_face::tired_face:,Negatif,Why do you think it's too hard to be too overly rude?
...'cause my world revolves around you.. it's so hard for me to breathe..ok good night. have a nice dream.,Netral,...karena dunia saya berputar tentang anda ... it is very difficult for me to Bernapas ... baik malam. have a dream yang baik.
"beberapa hari agak susah tidur, overthinking perihal proses yg bakal berjalan kedepan...",Negatif,"Some days it's a little hard to sleep, thinking too much about the process that will go on in the future..."
